PassengerId,KNN
4727_02,0.6
4729_01,0.2
4731_01,0.76
4734_01,0.16
4735_01,0.28
4736_01,0.8
4737_01,0.2
4740_01,0.8
4742_01,0.48
4745_01,0.76
4747_01,1.0
4747_02,0.36
4749_01,0.08
4751_01,0.24
4760_01,0.28
4761_01,0.76
4761_02,0.76
4761_03,0.28
4765_01,0.76
4766_01,0.8
4767_01,0.24
4768_01,0.08
4768_02,0.96
4771_01,0.84
4776_01,0.68
4776_02,0.76
4776_03,0.76
4776_04,0.68
4779_01,0.24
4781_01,0.28
4789_01,0.76
4799_01,0.08
4799_02,0.24
4799_03,0.08
4800_01,0.2
4802_01,0.76
4802_02,0.2
4805_01,0.76
4806_01,0.76
4809_01,0.24
4811_01,0.8
4812_01,0.96
4816_01,0.08
4820_01,0.16
4820_02,0.16
4821_01,0.2
4824_01,0.48
4825_01,0.8
4826_01,0.36
4833_01,0.16
4833_02,0.36
4834_01,0.8
4835_01,0.16
4839_01,0.08
4843_01,0.08
4843_02,0.24
4844_01,0.2
4849_01,0.76
4852_01,0.76
4854_01,0.8
4855_01,0.76
4855_02,0.76
4858_01,0.16
4859_01,0.8
4860_01,0.28
4861_01,0.32
4865_01,0.24
4867_01,0.16
4869_01,0.08
4872_01,0.4
4877_01,0.08
4894_01,0.8
4905_01,0.76
4906_01,0.08
4907_01,0.8
4908_01,0.24
4914_01,0.08
4919_01,0.24
4921_01,0.16
4922_01,0.72
4926_01,0.08
4928_01,0.32
4931_01,0.16
4935_01,0.24
4935_02,0.76
4935_03,0.72
4936_01,0.24
4947_01,0.4
4948_01,0.08
4949_01,0.96
4949_02,0.08
4953_01,0.96
4955_01,0.16
4957_01,0.96
4959_01,0.8
4960_01,0.24
4962_01,0.76
4966_01,0.16
4966_02,1.0
4967_01,0.12
4968_01,0.76
4969_01,0.12
4969_02,0.16
4971_01,0.8
4976_01,0.12
4982_01,0.8
4984_01,0.32
4984_02,0.04
4985_01,0.8
4986_01,0.28
4988_01,0.96
4993_01,0.84
4994_01,0.24
5001_01,0.6
5002_01,0.8
5011_01,0.76
5022_01,0.36
5024_01,0.6
5024_02,0.6
5024_03,0.6
5024_04,0.2
5024_05,0.8
5026_01,0.12
5029_01,0.96
5029_02,0.96
5030_01,0.2
5031_01,0.4
5031_02,0.08
5033_01,0.08
5033_02,0.08
5037_01,0.6
5038_01,0.16
5038_02,0.76
5041_01,0.08
5043_01,0.76
5043_02,0.76
5043_03,0.68
5045_01,0.8
5046_01,0.8
5047_01,0.8
5049_01,0.08
5053_01,0.08
5054_01,0.16
5055_01,0.76
5056_01,0.12
5056_02,0.16
5066_01,0.2
5071_01,0.24
5075_01,0.8
5077_01,0.08
5078_01,0.08
5079_01,0.8
5081_01,0.2
5082_01,0.2
5086_01,0.8
5086_02,0.28
5092_01,0.08
5094_01,0.76
5094_02,0.2
5096_01,0.08
5096_02,0.12
5098_01,0.24
5098_02,0.76
5098_03,0.8
5099_01,0.08
5100_01,0.8
5101_01,0.84
5102_01,0.16
5107_01,0.12
5110_01,0.8
5113_01,0.08
5114_01,0.8
5117_01,0.08
5118_01,0.16
5119_01,0.32
5121_01,0.04
5123_01,0.16
5131_01,0.08
5131_02,0.96
5134_01,0.08
5135_01,0.04
5139_01,0.44
5141_01,0.76
5143_01,0.4
5147_01,0.28
5149_01,0.08
5149_02,0.96
5150_01,0.8
5153_01,0.8
5155_01,0.32
5159_01,0.08
5159_02,0.4
5164_01,1.0
5164_02,0.96
5168_01,0.16
5169_01,0.12
5172_01,0.2
5178_01,0.2
5183_01,0.76
5189_01,0.16
5191_01,0.16
5195_01,0.12
5200_01,0.04
5203_01,0.08
5203_02,0.96
5212_01,0.4
5215_01,0.44
5219_01,0.8
5219_02,0.08
5222_01,0.8
5228_01,0.24
5228_02,0.8
5231_01,0.16
5232_01,0.16
5232_02,0.16
5233_01,0.16
5237_01,0.76
5241_01,0.36
5241_02,0.76
5245_01,0.08
5259_01,0.2
5261_01,0.24
5263_01,0.32
5267_01,0.68
5267_02,0.76
5267_03,0.08
5270_01,0.76
5283_01,0.2
5284_01,0.96
5285_01,0.96
5286_01,0.08
5289_01,0.24
5293_01,0.12
5293_02,0.12
5294_01,0.56
5295_01,0.12
5296_01,0.16
5302_01,0.6
5306_01,0.28
5306_02,0.28
5308_01,0.6
5308_02,0.8
5308_03,0.68
5309_01,0.96
5311_01,0.76
5317_01,0.24
5317_02,0.8
5318_01,0.76
5318_02,0.24
5319_01,0.12
5321_01,0.04
5324_01,0.76
5328_01,0.96
5329_01,0.16
5329_02,0.76
5329_03,0.68
5329_04,0.68
5329_05,0.2
5329_06,0.68
5329_07,0.68
5332_01,0.28
5335_01,0.96
5335_02,0.96
5335_03,0.08
5335_04,0.08
5336_01,0.36
5338_01,0.84
5339_01,0.08
5339_02,0.08
5339_03,0.96
5342_01,0.08
5349_01,0.76
5352_01,0.76
5357_01,0.96
5357_02,0.96
5357_03,0.44
5357_04,0.08
5358_01,0.4
5364_01,0.76
5369_01,0.16
5369_02,0.24
5369_03,0.76
5370_01,0.04
5371_01,0.8
5371_02,0.2
5371_03,0.8
5371_04,0.6
5373_01,0.08
5376_01,0.96
5376_02,0.96
5377_01,0.96
5381_01,0.12
5382_01,1.0
5382_02,1.0
5386_01,0.76
5391_01,0.04
5393_01,0.08
5398_01,0.76
5399_01,0.4
5400_01,0.76
5403_01,0.08
5405_01,0.08
5407_01,0.8
5409_01,0.08
5417_01,0.28
5419_01,0.08
5426_01,0.2
5428_01,0.04
5428_02,0.76
5429_01,0.24
5432_01,0.8
5433_01,0.16
5439_01,0.2
5442_01,0.24
5444_01,0.4
5448_01,0.28
5449_01,0.12
5456_01,0.08
5460_01,0.16
5461_01,0.16
5464_01,0.04
5473_01,0.68
5473_02,0.08
5481_01,1.0
5482_01,0.28
5482_02,0.4
5486_01,0.08
5493_01,0.8
5495_01,0.76
5498_01,0.76
5498_02,0.76
5502_01,0.24
5503_01,0.08
5505_01,0.08
5505_02,0.8
5505_03,0.6
5513_01,0.8
5513_02,0.8
5513_03,0.16
5513_04,0.8
5516_01,0.32
5518_01,0.16
5519_01,0.36
5525_01,0.08
5532_01,0.84
5533_01,0.04
5534_01,0.2
5542_01,0.32
5547_01,0.76
5548_01,0.16
5549_01,0.96
5553_01,0.76
5553_02,0.16
5554_01,0.76
5558_01,0.16
5562_01,1.0
5562_02,1.0
5564_01,0.08
5565_01,0.24
5567_01,0.04
5570_01,0.8
5576_01,0.28
5577_01,0.8
5577_02,0.6
5577_03,0.8
5577_04,0.8
5577_05,0.8
5579_01,0.96
5584_01,0.76
5584_02,0.16
5588_01,0.28
5588_02,0.8
5588_03,0.8
5588_04,0.48
5588_05,0.8
5590_01,0.8
5593_01,0.12
5597_01,0.32
5600_01,0.76
5604_01,0.48
5605_01,0.28
5607_01,0.8
5612_01,0.8
5617_01,0.04
5620_01,0.16
5620_02,0.16
5621_01,0.24
5624_01,0.8
5630_01,0.92
5632_01,0.96
5633_01,0.12
5634_01,0.2
5635_01,0.24
5636_01,0.16
5638_01,0.8
5641_01,0.8
5649_01,0.76
5654_01,0.24
5656_01,0.04
5657_01,0.12
5658_01,0.32
5660_01,0.08
5664_01,0.6
5664_02,0.6
5664_03,0.8
5664_04,0.68
5665_01,0.24
5666_01,0.08
5668_01,1.0
5669_01,0.8
5670_01,0.8
5672_01,0.76
5675_01,0.28
5676_01,0.68
5678_01,0.76
5678_02,0.76
5682_01,0.08
5683_01,0.08
5690_01,0.28
5691_01,0.8
5694_01,0.96
5697_01,0.32
5699_01,0.4
5703_01,0.08
5708_01,0.76
5715_01,0.36
5715_02,0.16
5720_01,0.2
5720_02,0.16
5731_01,0.08
5731_02,0.16
5734_01,0.8
5734_02,0.12
5741_01,0.28
5743_01,0.16
5745_01,0.76
5749_01,0.08
5752_01,0.2
5753_01,0.24
5754_01,0.16
5759_01,0.8
5760_01,0.28
5762_01,0.04
5766_01,0.8
5770_01,0.52
5774_01,0.16
5775_01,0.76
5782_01,0.2
5782_02,0.08
5782_03,0.32
5782_04,0.8
5784_01,0.36
5787_01,0.36
5787_02,0.76
5787_03,0.16
5789_01,0.6
5789_02,0.8
5797_01,0.96
5798_01,0.16
5801_01,0.2
5803_01,0.76
5805_01,0.12
5807_01,0.08
5815_01,0.08
5815_02,0.08
5815_03,0.08
5815_04,0.08
5830_01,0.24
5832_01,0.32
5833_01,0.32
5838_01,0.28
5841_01,0.68
5841_02,0.76
5841_03,0.76
5845_01,0.76
5850_01,1.0
5851_01,0.48
5851_02,0.6
5853_01,0.24
5862_01,0.24
5864_01,0.24
5865_01,0.24
5866_01,0.6
5870_01,0.76
5872_01,0.84
5873_01,0.04
5873_02,0.76
5873_03,0.08
5881_01,1.0
5883_01,0.96
5884_01,0.36
5892_01,0.24
5893_01,0.16
5893_02,0.68
5895_01,0.24
5896_01,0.24
5899_01,0.04
5904_01,0.8
5904_02,0.24
5910_01,0.08
5911_01,0.6
5911_02,0.16
5911_03,0.24
5911_04,0.6
5911_05,0.6
5911_06,0.8
5914_01,0.8
5917_01,0.8
5918_01,0.76
5926_01,0.76
5929_01,0.68
5932_01,0.28
5935_01,0.08
5936_01,0.96
5936_02,0.96
5936_03,0.08
5936_04,0.4
5936_05,0.08
5937_01,0.8
5940_01,0.24
5942_01,0.96
5942_02,0.96
5943_01,0.12
5948_01,0.08
5958_01,0.28
5961_01,0.96
5961_02,0.96
5962_01,0.12
5964_01,1.0
5964_02,1.0
5966_01,0.6
5966_02,0.8
5978_01,0.28
5978_02,0.68
5979_01,0.8
5982_01,0.04
5996_01,0.8
5997_01,0.48
5997_02,0.8
6002_01,0.76
6005_01,0.6
6005_02,0.6
6005_03,0.6
6005_04,0.2
6005_05,0.8
6009_01,0.08
6009_02,0.08
6012_01,0.16
6013_01,0.76
6018_01,0.12
6021_01,0.8
6023_01,0.2
6037_01,0.76
6044_01,0.08
6044_02,0.68
6046_01,0.56
6050_01,0.76
6051_01,0.08
6051_02,0.24
6053_01,0.28
6056_01,0.16
6057_01,0.12
6060_01,0.12
6063_01,0.76
6072_01,0.44
6074_01,0.48
6074_02,0.8
6074_03,0.6
6078_01,0.36
6079_01,0.76
6081_01,0.76
6081_02,0.16
6081_03,0.76
6081_04,0.68
6083_01,0.04
6084_01,0.24
6088_01,0.16
6089_01,0.8
6093_01,0.76
6097_01,0.28
6100_01,0.4
6104_01,0.76
6113_01,0.08
6114_01,0.12
6119_01,0.8
6119_02,0.08
6119_03,0.8
6125_01,0.08
6129_01,0.24
6131_01,0.16
6134_01,0.84
6140_01,0.68
6142_01,0.08
6142_02,0.96
6144_01,0.76
6147_01,0.04
6151_01,0.08
6151_02,0.96
6154_01,0.76
6159_01,0.2
6160_01,0.08
6160_02,0.8
6161_01,0.76
6164_01,0.24
6165_01,0.8
6177_01,0.16
6183_01,0.24
6185_01,0.08
6187_01,0.8
6188_01,0.76
6190_01,0.24
6193_01,0.8
6193_02,0.6
6193_03,0.24
6193_04,0.48
6195_01,0.08
6196_01,0.96
6197_01,0.76
6198_01,0.16
6202_01,0.24
6203_01,0.16
6204_01,0.4
6209_01,0.16
6209_02,1.0
6210_01,1.0
6212_01,0.76
6214_01,0.16
6217_01,1.0
6217_02,0.16
6221_01,0.8
6226_01,0.16
6231_01,0.8
6231_02,0.8
6231_03,0.2
6233_01,0.08
6233_02,0.68
6233_03,0.8
6235_01,0.96
6240_01,0.8
6242_01,1.0
6244_01,0.08
6244_02,0.96
6247_01,0.12
6255_01,0.96
6257_01,0.76
6257_02,0.2
6257_03,0.76
6258_01,0.6
6259_01,0.2
6260_01,0.16
6260_02,0.12
6261_01,0.76
6261_02,0.76
6267_01,0.08
6267_02,0.12
6267_03,0.96
6267_04,0.96
6267_05,0.96
6267_06,0.96
6269_01,0.44
6269_02,0.16
6269_03,1.0
6272_01,0.12
6272_02,0.76
6275_01,0.2
6278_01,0.8
6278_02,0.8
6284_01,0.76
6286_01,0.2
6286_02,0.6
6287_01,0.24
6287_02,0.04
6288_01,1.0
6288_02,0.12
6288_03,1.0
6288_04,0.52
6291_01,0.28
6294_01,0.8
6295_01,0.96
6295_02,0.08
6298_01,0.76
6303_01,0.2
6306_01,0.8
6307_01,0.32
6310_01,0.08
6311_01,0.72
6312_01,0.08
6312_02,0.08
6314_01,0.04
6329_01,0.2
6332_01,0.76
6332_02,0.72
6332_03,0.76
6332_04,0.12
6332_05,0.12
6332_06,0.76
6332_07,0.76
6332_08,0.28
6333_01,0.04
6336_01,0.28
6337_01,0.8
6342_01,0.12
6342_02,0.32
6345_01,0.8
6345_02,0.8
6350_01,0.64
6352_01,1.0
6352_02,0.68
6358_01,0.24
6358_02,0.68
6359_01,0.16
6362_01,0.28
6364_01,0.8
6375_01,0.2
6377_01,0.8
6379_01,0.12
6382_01,0.12
6383_01,0.8
6383_02,0.6
6383_03,0.12
6384_01,0.2
6386_01,0.8
6387_01,0.12
6389_01,0.08
6391_01,0.76
6391_02,0.76
6392_01,0.8
6393_01,0.76
6395_01,0.24
6401_01,0.08
6401_02,0.08
6403_01,0.16
6410_01,0.08
6410_02,0.08
6417_01,0.8
6420_01,0.12
6423_01,0.36
6425_01,0.12
6425_02,0.76
6426_01,0.24
6427_01,0.76
6429_01,0.32
6435_01,0.2
6438_01,0.08
6440_01,0.76
6441_01,0.32
6445_01,0.08
6460_01,0.16
6465_01,0.8
6466_01,0.24
6467_01,0.68
6469_01,0.8
6474_01,0.24
6476_01,0.08
6479_01,1.0
6479_02,1.0
6483_01,0.76
6484_01,0.2
6486_01,1.0
6491_01,0.08
6491_02,0.24
6491_03,0.8
6495_01,0.32
6496_01,0.76
6496_02,0.24
6497_01,0.2
6498_01,0.6
6499_01,0.68
6499_02,0.16
6499_03,0.68
6499_04,0.68
6499_05,0.08
6499_06,0.76
6499_07,0.76
6499_08,0.76
6504_01,0.96
6504_02,0.08
6505_01,0.16
6506_01,0.2
6506_02,0.24
6507_01,0.76
6515_01,0.28
6516_01,1.0
6516_02,1.0
6518_01,0.76
6519_01,0.32
6521_01,0.12
6524_01,0.24
6527_01,0.76
6528_01,0.76
6532_01,0.24
6533_01,0.76
6533_02,0.2
6534_01,0.08
6536_01,0.28
6537_01,0.16
6538_01,0.08
6542_01,0.4
6543_01,0.28
6550_01,0.16
6551_01,0.8
6554_01,0.76
6555_01,0.2
6559_01,0.6
6559_02,0.6
6559_03,0.2
6564_01,0.08
6564_02,0.96
6566_01,0.12
6571_01,0.28
6575_01,1.0
6576_01,0.76
6577_01,0.24
6577_02,0.08
6577_03,0.8
6579_01,0.76
6581_01,0.08
6584_01,0.72
6586_01,0.32
6587_01,0.8
6589_01,0.96
6596_01,0.24
6596_02,0.32
6597_01,0.24
6600_01,0.28
6600_02,0.04
6605_01,0.8
6605_02,0.6
6607_01,0.24
6610_01,0.76
6612_01,0.6
6612_02,0.04
6612_03,0.16
6612_04,0.6
6612_05,0.68
6612_06,0.8
6615_01,0.76
6617_01,0.96
6617_02,0.96
6617_03,0.96
6619_01,0.08
6627_01,0.72
6629_01,0.76
6632_01,0.24
6636_01,0.8
6640_01,0.96
6644_01,0.4
6648_01,0.76
6651_01,0.12
6653_01,0.56
6657_01,0.76
6658_01,0.6
6658_02,0.8
6658_03,0.24
6661_01,0.48
6666_01,0.2
6677_01,0.76
6678_01,0.08
6678_02,0.8
6679_01,0.16
6682_01,0.76
6682_02,0.24
6685_01,0.2
6686_01,0.08
6687_01,0.2
6688_01,0.96
6689_01,0.48
6689_02,0.08
6690_01,0.8
6695_01,0.12
6696_01,0.12
6700_01,0.76
6700_02,0.04
6701_01,1.0
6703_01,0.32
6704_01,0.6
6705_01,0.32
6710_01,0.8
6712_01,0.2
6714_01,0.2
6715_01,0.08
6716_01,0.4
6717_01,0.96
6723_01,0.08
6728_01,0.96
6732_01,0.28
6733_01,0.84
6735_01,0.04
6737_01,0.16
6738_01,0.2
6738_02,0.8
6740_01,0.2
6743_01,0.8
6752_01,0.28
6752_02,0.04
6752_03,0.32
6755_01,0.12
6759_01,0.76
6767_01,0.12
6767_02,0.24
6768_01,0.24
6769_01,0.8
6770_01,0.96
6770_02,0.96
6770_03,0.96
6771_01,0.28
6772_01,0.76
6772_02,0.32
6777_01,0.96
6781_01,1.0
6783_01,0.76
6785_01,0.76
6790_01,0.2
6791_01,0.8
6793_01,0.44
6793_02,0.96
6795_01,0.32
6797_01,0.24
6803_01,0.56
6804_01,0.68
6807_01,0.24
6807_02,0.76
6809_01,0.04
6811_01,0.76
6812_01,0.32
6812_02,0.24
6815_01,0.28
6819_01,0.2
6819_02,0.8
6819_03,0.8
6823_01,0.8
6828_01,0.8
6830_01,0.76
6835_01,0.8
6835_02,0.08
6836_01,0.2
6838_01,0.96
6838_02,0.08
6838_03,0.08
6842_01,0.16
6845_01,0.96
6846_01,0.16
6847_01,0.12
6849_01,0.16
6852_01,0.68
6852_02,0.08
6855_01,0.24
6856_01,0.28
6860_01,0.08
6867_01,0.2
6870_01,0.24
6872_01,0.76
6874_01,0.8
6875_01,0.4
6875_02,0.28
6875_03,0.08
6876_01,0.44
6876_02,0.6
6876_03,0.8
6877_01,0.24
6878_01,0.8
6881_01,0.08
6884_01,0.76
6886_01,0.8
6888_01,0.12
6888_02,0.96
6888_03,0.96
6888_04,0.44
6890_01,0.44
6897_01,0.12
6904_01,0.76
6904_02,0.76
6904_03,0.16
6909_01,0.96
6914_01,0.8
6916_01,0.96
6919_01,0.76
6922_01,0.76
6923_01,0.76
6927_01,0.16
6933_01,0.96
6933_02,0.96
6935_01,0.12
6936_01,0.16
6936_02,0.2
6936_03,0.76
6938_01,0.76
6941_01,0.76
6942_01,0.8
6948_01,0.8
6952_01,0.96
6953_01,0.12
6955_01,0.2
6956_01,0.08
6958_01,0.24
6959_01,0.16
6959_02,0.8
6959_03,0.8
6961_01,0.16
6961_02,0.24
6965_01,0.76
6969_01,0.16
6974_01,0.04
6975_01,0.08
6983_01,0.76
6983_02,0.16
6986_01,0.76
6986_02,0.12
6986_03,0.76
6986_04,0.68
6986_05,0.76
6986_06,0.8
6986_07,0.12
6986_08,0.76
6989_01,0.8
6993_01,0.28
7000_01,0.8
7003_01,0.2
7009_01,0.28
7009_02,0.32
7012_01,0.76
7023_01,0.32
7024_01,0.8
7030_01,0.24
7033_01,0.32
7035_01,0.8
7043_01,0.8
7046_01,0.2
7046_02,0.16
7046_03,0.16
7054_01,0.44
7054_02,1.0
7055_01,0.8
7063_01,0.16
7063_02,0.08
7064_01,0.72
7065_01,0.8
7066_01,0.2
7066_02,0.8
7067_01,0.6
7067_02,0.8
7067_03,0.08
7070_01,0.4
7075_01,0.04
7076_01,0.76
7081_01,0.08
7081_02,0.96
7100_01,0.08
7100_02,0.52
7101_01,0.12
7101_02,0.52
7102_01,0.96
7103_01,0.16
7103_02,0.76
7107_01,0.76
7108_01,0.16
7112_01,0.28
7115_01,0.76
7122_01,0.76
7123_01,0.12
7124_01,0.96
7124_02,0.96
7124_03,0.4
7125_01,0.76
7129_01,0.24
7130_01,0.76
7130_02,0.76
7130_03,0.08
7130_04,0.08
7130_05,0.76
7130_06,0.68
7130_07,0.16
7131_01,0.28
7135_01,0.8
7135_02,0.32
7135_03,0.56
7135_04,0.8
7136_01,0.76
7138_01,0.48
7139_01,0.08
7141_01,0.2
7145_01,0.24
7146_01,0.08
7147_01,1.0
7150_01,0.16
7150_02,0.76
7153_01,0.32
7154_01,0.08
7158_01,0.08
7163_01,0.96
7163_02,0.96
7163_03,0.08
7164_01,0.12
7169_01,0.8
7172_01,0.08
7172_02,0.04
7174_01,0.56
7178_01,0.76
7183_01,0.76
7185_01,0.96
7195_01,0.8
7196_01,0.76
7198_01,0.76
7201_01,0.2
7204_01,0.16
7209_01,0.92
7209_02,0.16
7211_01,0.08
7212_01,0.72
7213_01,0.76
7220_01,0.16
7222_01,0.8
7223_01,0.8
7228_01,0.8
7231_01,0.16
7237_01,0.8
7239_01,0.76
7241_01,1.0
7241_02,0.36
7243_01,0.8
7243_02,0.8
7243_03,0.8
7243_04,0.28
7243_05,0.8
7244_01,0.8
7245_01,0.28
7248_01,0.32
7248_02,0.76
7251_01,0.76
7254_01,0.24
7262_01,0.32
7263_01,0.2
7264_01,0.08
7265_01,0.2
7266_01,0.2
7266_02,0.8
7266_03,0.6
7269_01,0.08
7269_02,0.76
7272_01,0.76
7275_01,0.28
7281_01,0.44
7282_01,0.76
7286_01,0.08
7287_01,1.0
7288_01,0.24
7291_01,0.8
7293_01,0.24
7294_01,0.28
7295_01,0.16
7295_02,0.24
7299_01,0.32
7308_01,1.0
7312_01,0.32
7315_01,0.76
7316_01,0.24
7317_01,0.16
7318_01,0.2
7319_01,0.08
7319_02,0.04
7319_03,0.6
7325_01,0.04
7329_01,0.08
7329_02,0.08
7329_03,0.08
7333_01,0.24
7335_01,0.76
7345_01,0.08
7348_01,0.28
7348_02,0.8
7348_03,0.6
7349_01,0.16
7352_01,0.4
7354_01,0.96
7354_02,0.64
7354_03,0.96
7354_04,0.08
7354_05,0.96
7354_06,0.4
7355_01,0.08
7357_01,0.8
7362_01,0.2
7363_01,0.76
7364_01,0.76
7368_01,0.96
7369_01,0.16
7373_01,1.0
7373_02,1.0
7375_01,0.2
7378_01,0.2
7380_01,0.92
7380_02,1.0
7380_03,0.16
7380_04,0.92
7381_01,0.76
7382_01,0.8
7383_01,0.76
7383_02,0.24
7384_01,0.16
7386_01,0.76
7389_01,0.76
7397_01,0.64
7400_01,0.08
7404_01,0.8
7407_01,0.28
7409_01,0.08
7409_02,0.56
7412_01,1.0
7413_01,0.76
7413_02,0.76
7414_01,0.12
7415_01,0.08
7417_01,0.12
7417_02,0.24
7420_01,0.08
7421_01,0.76
7421_02,0.6
7423_01,0.12
7423_02,0.76
7424_01,0.16
7426_01,1.0
7426_02,1.0
7426_03,1.0
7433_01,0.76
7434_01,0.16
7439_01,0.16
7439_02,1.0
7440_01,0.24
7441_01,0.96
7443_01,0.8
7451_01,0.12
7454_01,0.12
7463_01,0.28
7465_01,0.12
7466_01,0.08
7467_01,0.08
7468_01,0.6
7469_01,0.12
7470_01,0.8
7471_01,0.76
7471_02,0.28
7473_01,0.4
7473_02,0.12
7474_01,0.8
7476_01,0.4
7480_01,0.24
7482_01,0.76
7482_02,0.16
7489_01,0.68
7489_02,0.08
7489_03,0.68
7491_01,0.76
7493_01,0.6
7497_01,0.8
7511_01,0.08
7516_01,0.24
7519_01,0.12
7526_01,1.0
7528_01,0.8
7528_02,0.8
7528_03,0.16
7528_04,0.8
7530_01,1.0
7530_02,0.16
7530_03,0.16
7530_04,0.16
7532_01,0.8
7537_01,0.8
7539_01,0.96
7539_02,0.08
7540_01,0.36
7541_01,0.8
7541_02,0.8
7541_03,0.8
7546_01,0.96
7547_01,0.24
7548_01,0.16
7551_01,0.76
7554_01,0.8
7555_01,0.4
7556_01,1.0
7556_02,1.0
7556_03,0.4
7556_04,1.0
7557_01,0.32
7557_02,0.76
7557_03,0.76
7558_01,0.24
7558_02,0.76
7562_01,0.24
7564_01,0.04
7566_01,0.08
7570_01,0.64
7570_02,0.08
7571_01,0.32
7575_01,0.04
7581_01,0.36
7582_01,0.76
7582_02,0.68
7582_03,0.68
7582_04,0.24
7582_05,0.76
7587_01,0.6
7589_01,0.76
7590_01,0.56
7591_01,0.28
7591_02,0.16
7593_01,0.96
7597_01,0.76
7597_02,0.76
7597_03,0.16
7597_04,0.76
7597_05,0.16
7597_06,0.68
7597_07,0.2
7600_01,1.0
7600_02,0.36
7602_01,1.0
7603_01,0.28
7607_01,0.2
7610_01,0.6
7610_02,0.28
7611_01,0.08
7611_02,0.08
7612_01,0.2
7612_02,0.8
7613_01,0.96
7615_01,0.04
7617_01,0.08
7619_01,0.8
7629_01,0.2
7629_02,0.24
7629_03,0.6
7636_01,0.16
7637_01,0.6
7637_02,0.08
7637_03,0.6
7638_01,0.76
7642_01,0.76
7645_01,1.0
7648_01,0.72
7651_01,0.76
7653_01,0.08
7654_01,0.96
7655_01,0.72
7657_01,0.28
7658_01,0.28
7659_01,0.32
7662_01,0.76
7663_01,0.8
7664_01,0.24
7668_01,0.08
7672_01,0.08
7673_01,0.24
7674_01,0.08
7675_01,0.24
7681_01,0.8
7685_01,0.8
7686_01,0.8
7695_01,0.16
7701_01,0.48
7704_01,0.56
7706_01,0.36
7718_01,1.0
7722_01,0.12
7725_01,0.96
7726_01,0.76
7730_01,0.28
7732_01,0.08
7733_01,0.48
7734_01,0.2
7735_01,0.24
7737_01,0.76
7740_01,0.72
7740_02,0.68
7745_01,0.24
7750_01,0.24
7756_01,0.28
7758_01,0.04
7759_01,0.48
7762_01,0.08
7765_01,0.8
7765_02,0.8
7765_03,0.8
7766_01,0.16
7772_01,0.76
7779_01,0.16
7781_01,0.24
7792_01,1.0
7792_02,1.0
7792_03,1.0
7792_04,0.2
7792_05,1.0
7794_01,0.08
7795_01,0.16
7795_02,0.8
7796_01,0.24
7798_01,0.12
7798_02,0.72
7799_01,0.08
7804_01,0.12
7807_01,0.76
7811_01,0.8
7814_01,0.2
7817_01,0.24
7819_01,0.8
7822_01,0.08
7823_01,0.8
7825_01,0.32
7825_02,0.16
7825_03,0.32
7826_01,1.0
7827_01,1.0
7836_01,0.08
7838_01,1.0
7844_01,0.12
7846_01,0.16
7846_02,1.0
7854_01,0.76
7855_01,0.2
7857_01,0.76
7860_01,0.12
7862_01,0.76
7867_01,0.2
7869_01,0.08
7874_01,0.32
7874_02,0.8
7876_01,0.68
7880_01,0.96
7880_02,0.16
7887_01,0.76
7893_01,1.0
7893_02,1.0
7893_03,1.0
7893_04,1.0
7893_05,1.0
7896_01,0.24
7898_01,0.24
7900_01,0.32
7906_01,0.24
7909_01,0.24
7909_02,0.04
7911_01,0.8
7912_01,0.12
7915_01,0.8
7915_02,0.16
7915_03,0.8
7917_01,0.76
7921_01,0.2
7921_02,0.24
7923_01,0.16
7925_01,0.84
7927_01,0.76
7927_02,0.76
7927_03,0.68
7928_01,0.12
7931_01,0.28
7932_01,0.12
7933_01,0.72
7934_01,0.6
7934_02,0.8
7934_03,0.6
7938_01,0.12
7942_01,0.24
7942_02,0.68
7948_01,0.08
7951_01,0.96
7953_01,0.04
7956_01,0.24
7959_01,0.2
7961_01,0.28
7963_01,0.28
7963_02,0.28
7963_03,0.8
7964_01,0.8
7965_01,0.8
7966_01,0.4
7969_01,0.76
7971_01,1.0
7971_02,0.16
7975_01,0.76
7977_01,0.6
7978_01,0.68
7978_02,0.08
7979_01,0.16
7980_01,0.28
7991_01,0.08
7991_02,0.08
7991_03,0.96
7991_04,0.96
7992_01,0.12
7997_01,0.8
7998_01,0.16
7998_02,1.0
7998_03,1.0
7998_04,1.0
8001_01,0.16
8002_01,0.24
8008_01,0.24
8009_01,0.76
8011_01,0.8
8013_01,0.24
8017_01,0.28
8022_01,0.6
8028_01,0.2
8033_01,0.08
8039_01,0.08
8039_02,0.96
8040_01,0.76
8041_01,0.08
8041_02,0.96
8044_01,1.0
8045_01,0.48
8047_01,0.96
8048_01,0.36
8051_01,0.8
8051_02,0.8
8061_01,0.6
8061_02,0.32
8062_01,0.04
8065_01,0.12
8070_01,0.12
8073_01,0.76
8074_01,0.68
8080_01,0.24
8090_01,0.76
8093_01,0.16
8095_01,0.28
8096_01,0.76
8099_01,0.76
8100_01,0.44
8101_01,0.8
8104_01,0.2
8109_01,0.08
8110_01,0.32
8111_01,0.76
8113_01,0.8
8113_02,0.6
8113_03,0.6
8113_04,0.08
8114_01,0.48
8125_01,1.0
8125_02,0.16
8126_01,0.2
8127_01,0.16
8132_01,0.08
8134_01,0.28
8142_01,0.96
8145_01,0.32
8146_01,0.76
8151_01,0.04
8154_01,0.76
8155_01,0.8
8160_01,0.08
